Lat,Long,Date,Confirmed,Death,State
7.0,81.0,2020-06-06,1814,11,Sri Lanka
7.0,81.0,2020-06-07,1835,11,Sri Lanka
7.0,81.0,2020-06-08,1857,11,Sri Lanka
7.0,81.0,2020-06-09,1859,11,Sri Lanka
7.0,81.0,2020-06-10,1869,11,Sri Lanka
7.0,81.0,2020-06-11,1877,11,Sri Lanka
7.0,81.0,2020-06-12,1880,11,Sri Lanka
7.0,81.0,2020-06-13,1884,11,Sri Lanka
7.0,81.0,2020-06-14,1889,11,Sri Lanka
7.0,81.0,2020-06-15,1905,11,Sri Lanka
7.0,81.0,2020-06-16,1915,11,Sri Lanka
7.0,81.0,2020-06-17,1924,11,Sri Lanka
7.0,81.0,2020-06-18,1947,11,Sri Lanka
7.0,81.0,2020-06-19,1950,11,Sri Lanka
7.0,81.0,2020-06-20,1950,11,Sri Lanka
7.0,81.0,2020-06-21,1950,11,Sri Lanka
7.0,81.0,2020-06-22,1951,11,Sri Lanka
12.8628,30.2176,2020-01-22,0,0,Soudan
12.8628,30.2176,2020-01-23,0,0,Soudan
12.8628,30.2176,2020-01-24,0,0,Soudan
12.8628,30.2176,2020-01-25,0,0,Soudan
12.8628,30.2176,2020-01-26,0,0,Soudan
12.8628,30.2176,2020-01-27,0,0,Soudan
12.8628,30.2176,2020-01-28,0,0,Soudan
12.8628,30.2176,2020-01-29,0,0,Soudan
12.8628,30.2176,2020-01-30,0,0,Soudan
12.8628,30.2176,2020-01-31,0,0,Soudan
12.8628,30.2176,2020-02-01,0,0,Soudan
12.8628,30.2176,2020-02-02,0,0,Soudan
12.8628,30.2176,2020-02-03,0,0,Soudan
12.8628,30.2176,2020-02-04,0,0,Soudan
12.8628,30.2176,2020-02-05,0,0,Soudan
12.8628,30.2176,2020-02-06,0,0,Soudan
12.8628,30.2176,2020-02-07,0,0,Soudan
12.8628,30.2176,2020-02-08,0,0,Soudan
12.8628,30.2176,2020-02-09,0,0,Soudan
12.8628,30.2176,2020-02-10,0,0,Soudan
12.8628,30.2176,2020-02-11,0,0,Soudan
12.8628,30.2176,2020-02-12,0,0,Soudan
12.8628,30.2176,2020-02-13,0,0,Soudan
12.8628,30.2176,2020-02-14,0,0,Soudan
12.8628,30.2176,2020-02-15,0,0,Soudan
12.8628,30.2176,2020-02-16,0,0,Soudan
12.8628,30.2176,2020-02-17,0,0,Soudan
12.8628,30.2176,2020-02-18,0,0,Soudan
12.8628,30.2176,2020-02-19,0,0,Soudan
12.8628,30.2176,2020-02-20,0,0,Soudan
12.8628,30.2176,2020-02-21,0,0,Soudan
12.8628,30.2176,2020-02-22,0,0,Soudan
12.8628,30.2176,2020-02-23,0,0,Soudan
12.8628,30.2176,2020-02-24,0,0,Soudan
12.8628,30.2176,2020-02-25,0,0,Soudan
12.8628,30.2176,2020-02-26,0,0,Soudan
12.8628,30.2176,2020-02-27,0,0,Soudan
12.8628,30.2176,2020-02-28,0,0,Soudan
12.8628,30.2176,2020-02-29,0,0,Soudan
12.8628,30.2176,2020-03-01,0,0,Soudan
12.8628,30.2176,2020-03-02,0,0,Soudan
12.8628,30.2176,2020-03-03,0,0,Soudan
12.8628,30.2176,2020-03-04,0,0,Soudan
12.8628,30.2176,2020-03-05,0,0,Soudan
12.8628,30.2176,2020-03-06,0,0,Soudan
12.8628,30.2176,2020-03-07,0,0,Soudan
12.8628,30.2176,2020-03-08,0,0,Soudan
12.8628,30.2176,2020-03-09,0,0,Soudan
12.8628,30.2176,2020-03-10,0,0,Soudan
12.8628,30.2176,2020-03-11,0,0,Soudan
12.8628,30.2176,2020-03-12,0,0,Soudan
12.8628,30.2176,2020-03-13,1,1,Soudan
12.8628,30.2176,2020-03-14,1,1,Soudan
12.8628,30.2176,2020-03-15,1,1,Soudan
12.8628,30.2176,2020-03-16,1,1,Soudan
12.8628,30.2176,2020-03-17,1,1,Soudan
12.8628,30.2176,2020-03-18,2,1,Soudan
12.8628,30.2176,2020-03-19,2,1,Soudan
12.8628,30.2176,2020-03-20,2,1,Soudan
12.8628,30.2176,2020-03-21,2,1,Soudan
12.8628,30.2176,2020-03-22,2,1,Soudan
12.8628,30.2176,2020-03-23,2,1,Soudan
12.8628,30.2176,2020-03-24,3,1,Soudan
12.8628,30.2176,2020-03-25,3,1,Soudan
12.8628,30.2176,2020-03-26,3,1,Soudan
12.8628,30.2176,2020-03-27,3,1,Soudan
12.8628,30.2176,2020-03-28,5,1,Soudan
12.8628,30.2176,2020-03-29,6,1,Soudan
12.8628,30.2176,2020-03-30,6,2,Soudan
12.8628,30.2176,2020-03-31,7,2,Soudan
12.8628,30.2176,2020-04-01,7,2,Soudan
12.8628,30.2176,2020-04-02,8,2,Soudan
12.8628,30.2176,2020-04-03,10,2,Soudan
12.8628,30.2176,2020-04-04,10,2,Soudan
12.8628,30.2176,2020-04-05,12,2,Soudan
12.8628,30.2176,2020-04-06,12,2,Soudan
12.8628,30.2176,2020-04-07,14,2,Soudan
12.8628,30.2176,2020-04-08,14,2,Soudan
12.8628,30.2176,2020-04-09,15,2,Soudan
12.8628,30.2176,2020-04-10,17,2,Soudan
12.8628,30.2176,2020-04-11,19,2,Soudan
12.8628,30.2176,2020-04-12,19,2,Soudan
12.8628,30.2176,2020-04-13,29,4,Soudan
12.8628,30.2176,2020-04-14,32,5,Soudan
12.8628,30.2176,2020-04-15,32,5,Soudan
12.8628,30.2176,2020-04-16,32,5,Soudan
12.8628,30.2176,2020-04-17,33,6,Soudan
12.8628,30.2176,2020-04-18,66,10,Soudan
12.8628,30.2176,2020-04-19,66,10,Soudan
12.8628,30.2176,2020-04-20,107,12,Soudan
12.8628,30.2176,2020-04-21,107,12,Soudan
12.8628,30.2176,2020-04-22,140,13,Soudan
12.8628,30.2176,2020-04-23,174,16,Soudan
12.8628,30.2176,2020-04-24,174,16,Soudan
12.8628,30.2176,2020-04-25,213,17,Soudan
12.8628,30.2176,2020-04-26,237,21,Soudan
12.8628,30.2176,2020-04-27,275,22,Soudan
12.8628,30.2176,2020-04-28,318,25,Soudan
12.8628,30.2176,2020-04-29,375,28,Soudan
12.8628,30.2176,2020-04-30,442,31,Soudan
12.8628,30.2176,2020-05-01,533,36,Soudan
12.8628,30.2176,2020-05-02,592,41,Soudan
12.8628,30.2176,2020-05-03,592,41,Soudan
12.8628,30.2176,2020-05-04,678,41,Soudan
12.8628,30.2176,2020-05-05,778,45,Soudan
12.8628,30.2176,2020-05-06,852,49,Soudan
12.8628,30.2176,2020-05-07,930,52,Soudan
12.8628,30.2176,2020-05-08,1111,59,Soudan
12.8628,30.2176,2020-05-09,1164,64,Soudan
12.8628,30.2176,2020-05-10,1365,70,Soudan
12.8628,30.2176,2020-05-11,1526,74,Soudan
12.8628,30.2176,2020-05-12,1661,80,Soudan
12.8628,30.2176,2020-05-13,1818,90,Soudan
12.8628,30.2176,2020-05-14,1818,90,Soudan
12.8628,30.2176,2020-05-15,1964,91,Soudan
12.8628,30.2176,2020-05-16,2289,97,Soudan
12.8628,30.2176,2020-05-17,2289,97,Soudan
12.8628,30.2176,2020-05-18,2591,105,Soudan
12.8628,30.2176,2020-05-19,2728,111,Soudan
12.8628,30.2176,2020-05-20,2728,111,Soudan
12.8628,30.2176,2020-05-21,3138,121,Soudan
12.8628,30.2176,2020-05-22,3378,137,Soudan
12.8628,30.2176,2020-05-23,3628,146,Soudan
12.8628,30.2176,2020-05-24,3820,165,Soudan
12.8628,30.2176,2020-05-25,3976,170,Soudan
12.8628,30.2176,2020-05-26,3976,170,Soudan
12.8628,30.2176,2020-05-27,4346,195,Soudan
12.8628,30.2176,2020-05-28,4346,195,Soudan
12.8628,30.2176,2020-05-29,4521,233,Soudan
12.8628,30.2176,2020-05-30,4800,262,Soudan
12.8628,30.2176,2020-05-31,5026,286,Soudan
12.8628,30.2176,2020-06-01,5173,298,Soudan
12.8628,30.2176,2020-06-02,5310,307,Soudan
12.8628,30.2176,2020-06-03,5499,314,Soudan
12.8628,30.2176,2020-06-04,5714,333,Soudan
12.8628,30.2176,2020-06-05,5865,347,Soudan
12.8628,30.2176,2020-06-06,6081,359,Soudan
12.8628,30.2176,2020-06-07,6081,359,Soudan
12.8628,30.2176,2020-06-08,6242,372,Soudan
12.8628,30.2176,2020-06-09,6427,389,Soudan
12.8628,30.2176,2020-06-10,6582,401,Soudan
12.8628,30.2176,2020-06-11,6730,413,Soudan
12.8628,30.2176,2020-06-12,6879,433,Soudan
12.8628,30.2176,2020-06-13,7007,447,Soudan
12.8628,30.2176,2020-06-14,7220,459,Soudan
12.8628,30.2176,2020-06-15,7435,468,Soudan
12.8628,30.2176,2020-06-16,7740,477,Soudan
12.8628,30.2176,2020-06-17,8020,487,Soudan
12.8628,30.2176,2020-06-18,8020,487,Soudan
12.8628,30.2176,2020-06-19,8316,506,Soudan
12.8628,30.2176,2020-06-20,8580,521,Soudan
12.8628,30.2176,2020-06-21,8580,521,Soudan
12.8628,30.2176,2020-06-22,8698,533,Soudan
3.9193,-56.0278,2020-01-22,0,0,Suriname
3.9193,-56.0278,2020-01-23,0,0,Suriname
3.9193,-56.0278,2020-01-24,0,0,Suriname
3.9193,-56.0278,2020-01-25,0,0,Suriname
3.9193,-56.0278,2020-01-26,0,0,Suriname
3.9193,-56.0278,2020-01-27,0,0,Suriname
3.9193,-56.0278,2020-01-28,0,0,Suriname
3.9193,-56.0278,2020-01-29,0,0,Suriname
3.9193,-56.0278,2020-01-30,0,0,Suriname
3.9193,-56.0278,2020-01-31,0,0,Suriname
3.9193,-56.0278,2020-02-01,0,0,Suriname
3.9193,-56.0278,2020-02-02,0,0,Suriname
3.9193,-56.0278,2020-02-03,0,0,Suriname
3.9193,-56.0278,2020-02-04,0,0,Suriname
3.9193,-56.0278,2020-02-05,0,0,Suriname
3.9193,-56.0278,2020-02-06,0,0,Suriname
3.9193,-56.0278,2020-02-07,0,0,Suriname
3.9193,-56.0278,2020-02-08,0,0,Suriname
3.9193,-56.0278,2020-02-09,0,0,Suriname
3.9193,-56.0278,2020-02-10,0,0,Suriname
3.9193,-56.0278,2020-02-11,0,0,Suriname
3.9193,-56.0278,2020-02-12,0,0,Suriname
3.9193,-56.0278,2020-02-13,0,0,Suriname
3.9193,-56.0278,2020-02-14,0,0,Suriname
3.9193,-56.0278,2020-02-15,0,0,Suriname
3.9193,-56.0278,2020-02-16,0,0,Suriname
3.9193,-56.0278,2020-02-17,0,0,Suriname
3.9193,-56.0278,2020-02-18,0,0,Suriname
3.9193,-56.0278,2020-02-19,0,0,Suriname
3.9193,-56.0278,2020-02-20,0,0,Suriname
3.9193,-56.0278,2020-02-21,0,0,Suriname
3.9193,-56.0278,2020-02-22,0,0,Suriname
3.9193,-56.0278,2020-02-23,0,0,Suriname
3.9193,-56.0278,2020-02-24,0,0,Suriname
3.9193,-56.0278,2020-02-25,0,0,Suriname
3.9193,-56.0278,2020-02-26,0,0,Suriname
3.9193,-56.0278,2020-02-27,0,0,Suriname
3.9193,-56.0278,2020-02-28,0,0,Suriname
3.9193,-56.0278,2020-02-29,0,0,Suriname
3.9193,-56.0278,2020-03-01,0,0,Suriname
3.9193,-56.0278,2020-03-02,0,0,Suriname
3.9193,-56.0278,2020-03-03,0,0,Suriname
3.9193,-56.0278,2020-03-04,0,0,Suriname
3.9193,-56.0278,2020-03-05,0,0,Suriname
3.9193,-56.0278,2020-03-06,0,0,Suriname
3.9193,-56.0278,2020-03-07,0,0,Suriname
3.9193,-56.0278,2020-03-08,0,0,Suriname
3.9193,-56.0278,2020-03-09,0,0,Suriname
3.9193,-56.0278,2020-03-10,0,0,Suriname
3.9193,-56.0278,2020-03-11,0,0,Suriname
3.9193,-56.0278,2020-03-12,0,0,Suriname
3.9193,-56.0278,2020-03-13,0,0,Suriname
3.9193,-56.0278,2020-03-14,1,0,Suriname
3.9193,-56.0278,2020-03-15,1,0,Suriname
3.9193,-56.0278,2020-03-16,1,0,Suriname
3.9193,-56.0278,2020-03-17,1,0,Suriname
3.9193,-56.0278,2020-03-18,1,0,Suriname
3.9193,-56.0278,2020-03-19,1,0,Suriname
3.9193,-56.0278,2020-03-20,4,0,Suriname
3.9193,-56.0278,2020-03-21,4,0,Suriname
3.9193,-56.0278,2020-03-22,5,0,Suriname
3.9193,-56.0278,2020-03-23,5,0,Suriname
3.9193,-56.0278,2020-03-24,7,0,Suriname
3.9193,-56.0278,2020-03-25,8,0,Suriname
3.9193,-56.0278,2020-03-26,8,0,Suriname
3.9193,-56.0278,2020-03-27,8,0,Suriname
3.9193,-56.0278,2020-03-28,8,0,Suriname
3.9193,-56.0278,2020-03-29,8,0,Suriname
3.9193,-56.0278,2020-03-30,8,0,Suriname
3.9193,-56.0278,2020-03-31,9,0,Suriname
3.9193,-56.0278,2020-04-01,10,0,Suriname
3.9193,-56.0278,2020-04-02,10,0,Suriname
3.9193,-56.0278,2020-04-03,10,1,Suriname
3.9193,-56.0278,2020-04-04,10,1,Suriname
3.9193,-56.0278,2020-04-05,10,1,Suriname
3.9193,-56.0278,2020-04-06,10,1,Suriname
3.9193,-56.0278,2020-04-07,10,1,Suriname
3.9193,-56.0278,2020-04-08,10,1,Suriname
3.9193,-56.0278,2020-04-09,10,1,Suriname
3.9193,-56.0278,2020-04-10,10,1,Suriname
3.9193,-56.0278,2020-04-11,10,1,Suriname
3.9193,-56.0278,2020-04-12,10,1,Suriname
3.9193,-56.0278,2020-04-13,10,1,Suriname
3.9193,-56.0278,2020-04-14,10,1,Suriname
3.9193,-56.0278,2020-04-15,10,1,Suriname
3.9193,-56.0278,2020-04-16,10,1,Suriname
3.9193,-56.0278,2020-04-17,10,1,Suriname
3.9193,-56.0278,2020-04-18,10,1,Suriname
3.9193,-56.0278,2020-04-19,10,1,Suriname
3.9193,-56.0278,2020-04-20,10,1,Suriname
3.9193,-56.0278,2020-04-21,10,1,Suriname
3.9193,-56.0278,2020-04-22,10,1,Suriname
3.9193,-56.0278,2020-04-23,10,1,Suriname
3.9193,-56.0278,2020-04-24,10,1,Suriname
3.9193,-56.0278,2020-04-25,10,1,Suriname
3.9193,-56.0278,2020-04-26,10,1,Suriname
3.9193,-56.0278,2020-04-27,10,1,Suriname
3.9193,-56.0278,2020-04-28,10,1,Suriname
3.9193,-56.0278,2020-04-29,10,1,Suriname
3.9193,-56.0278,2020-04-30,10,1,Suriname
3.9193,-56.0278,2020-05-01,10,1,Suriname
3.9193,-56.0278,2020-05-02,10,1,Suriname
3.9193,-56.0278,2020-05-03,10,1,Suriname
3.9193,-56.0278,2020-05-04,10,1,Suriname
3.9193,-56.0278,2020-05-05,10,1,Suriname
3.9193,-56.0278,2020-05-06,10,1,Suriname
3.9193,-56.0278,2020-05-07,10,1,Suriname
3.9193,-56.0278,2020-05-08,10,1,Suriname
3.9193,-56.0278,2020-05-09,10,1,Suriname
3.9193,-56.0278,2020-05-10,10,1,Suriname
3.9193,-56.0278,2020-05-11,10,1,Suriname
3.9193,-56.0278,2020-05-12,10,1,Suriname
3.9193,-56.0278,2020-05-13,10,1,Suriname
3.9193,-56.0278,2020-05-14,10,1,Suriname
3.9193,-56.0278,2020-05-15,10,1,Suriname
3.9193,-56.0278,2020-05-16,10,1,Suriname
3.9193,-56.0278,2020-05-17,10,1,Suriname
3.9193,-56.0278,2020-05-18,11,1,Suriname
3.9193,-56.0278,2020-05-19,11,1,Suriname
3.9193,-56.0278,2020-05-20,11,1,Suriname
3.9193,-56.0278,2020-05-21,11,1,Suriname
3.9193,-56.0278,2020-05-22,11,1,Suriname
3.9193,-56.0278,2020-05-23,11,1,Suriname
3.9193,-56.0278,2020-05-24,11,1,Suriname
3.9193,-56.0278,2020-05-25,11,1,Suriname
3.9193,-56.0278,2020-05-26,11,1,Suriname
3.9193,-56.0278,2020-05-27,12,1,Suriname
3.9193,-56.0278,2020-05-28,12,1,Suriname
3.9193,-56.0278,2020-05-29,12,1,Suriname
3.9193,-56.0278,2020-05-30,14,1,Suriname
3.9193,-56.0278,2020-05-31,23,1,Suriname
3.9193,-56.0278,2020-06-01,44,1,Suriname
3.9193,-56.0278,2020-06-02,54,1,Suriname
3.9193,-56.0278,2020-06-03,74,1,Suriname
3.9193,-56.0278,2020-06-04,82,1,Suriname
3.9193,-56.0278,2020-06-05,90,1,Suriname
3.9193,-56.0278,2020-06-06,100,1,Suriname
3.9193,-56.0278,2020-06-07,122,1,Suriname
3.9193,-56.0278,2020-06-08,128,2,Suriname
3.9193,-56.0278,2020-06-09,137,2,Suriname
3.9193,-56.0278,2020-06-10,144,2,Suriname
3.9193,-56.0278,2020-06-11,168,2,Suriname
3.9193,-56.0278,2020-06-12,187,3,Suriname
3.9193,-56.0278,2020-06-13,196,3,Suriname
3.9193,-56.0278,2020-06-14,208,3,Suriname
3.9193,-56.0278,2020-06-15,229,5,Suriname
3.9193,-56.0278,2020-06-16,236,6,Suriname
3.9193,-56.0278,2020-06-17,261,6,Suriname
3.9193,-56.0278,2020-06-18,277,7,Suriname
3.9193,-56.0278,2020-06-19,293,8,Suriname
3.9193,-56.0278,2020-06-20,303,8,Suriname
3.9193,-56.0278,2020-06-21,314,8,Suriname
3.9193,-56.0278,2020-06-22,319,8,Suriname
63.0,16.0,2020-01-22,0,0,Suède
63.0,16.0,2020-01-23,0,0,Suède
63.0,16.0,2020-01-24,0,0,Suède
63.0,16.0,2020-01-25,0,0,Suède
63.0,16.0,2020-01-26,0,0,Suède
63.0,16.0,2020-01-27,0,0,Suède
63.0,16.0,2020-01-28,0,0,Suède
63.0,16.0,2020-01-29,0,0,Suède
63.0,16.0,2020-01-30,0,0,Suède
63.0,16.0,2020-01-31,1,0,Suède
63.0,16.0,2020-02-01,1,0,Suède
63.0,16.0,2020-02-02,1,0,Suède
63.0,16.0,2020-02-03,1,0,Suède
63.0,16.0,2020-02-04,1,0,Suède
63.0,16.0,2020-02-05,1,0,Suède
63.0,16.0,2020-02-06,1,0,Suède
63.0,16.0,2020-02-07,1,0,Suède
63.0,16.0,2020-02-08,1,0,Suède
63.0,16.0,2020-02-09,1,0,Suède
63.0,16.0,2020-02-10,1,0,Suède
63.0,16.0,2020-02-11,1,0,Suède
63.0,16.0,2020-02-12,1,0,Suède
63.0,16.0,2020-02-13,1,0,Suède
63.0,16.0,2020-02-14,1,0,Suède
63.0,16.0,2020-02-15,1,0,Suède
63.0,16.0,2020-02-16,1,0,Suède
63.0,16.0,2020-02-17,1,0,Suède
63.0,16.0,2020-02-18,1,0,Suède
63.0,16.0,2020-02-19,1,0,Suède
63.0,16.0,2020-02-20,1,0,Suède
63.0,16.0,2020-02-21,1,0,Suède
63.0,16.0,2020-02-22,1,0,Suède
63.0,16.0,2020-02-23,1,0,Suède
63.0,16.0,2020-02-24,1,0,Suède
63.0,16.0,2020-02-25,1,0,Suède
63.0,16.0,2020-02-26,2,0,Suède
63.0,16.0,2020-02-27,7,0,Suède
63.0,16.0,2020-02-28,7,0,Suède
63.0,16.0,2020-02-29,12,0,Suède
63.0,16.0,2020-03-01,14,0,Suède
63.0,16.0,2020-03-02,15,0,Suède
63.0,16.0,2020-03-03,21,0,Suède
63.0,16.0,2020-03-04,35,0,Suède
63.0,16.0,2020-03-05,94,0,Suède
63.0,16.0,2020-03-06,101,0,Suède
63.0,16.0,2020-03-07,161,0,Suède
63.0,16.0,2020-03-08,203,0,Suède
63.0,16.0,2020-03-09,248,0,Suède
63.0,16.0,2020-03-10,355,0,Suède
63.0,16.0,2020-03-11,500,1,Suède
63.0,16.0,2020-03-12,599,1,Suède
63.0,16.0,2020-03-13,814,1,Suède
63.0,16.0,2020-03-14,961,2,Suède
63.0,16.0,2020-03-15,1022,3,Suède
63.0,16.0,2020-03-16,1103,6,Suède
63.0,16.0,2020-03-17,1190,7,Suède
63.0,16.0,2020-03-18,1279,10,Suède
63.0,16.0,2020-03-19,1439,11,Suède
63.0,16.0,2020-03-20,1639,16,Suède
63.0,16.0,2020-03-21,1763,20,Suède
63.0,16.0,2020-03-22,1934,21,Suède
63.0,16.0,2020-03-23,2046,25,Suède
63.0,16.0,2020-03-24,2286,36,Suède
63.0,16.0,2020-03-25,2526,62,Suède
63.0,16.0,2020-03-26,2840,77,Suède
63.0,16.0,2020-03-27,3069,105,Suède
63.0,16.0,2020-03-28,3447,105,Suède
63.0,16.0,2020-03-29,3700,110,Suède
63.0,16.0,2020-03-30,4028,146,Suède
63.0,16.0,2020-03-31,4435,180,Suède
63.0,16.0,2020-04-01,4947,239,Suède
63.0,16.0,2020-04-02,5568,308,Suède
63.0,16.0,2020-04-03,6131,358,Suède
63.0,16.0,2020-04-04,6443,373,Suède
63.0,16.0,2020-04-05,6830,401,Suède
63.0,16.0,2020-04-06,7206,477,Suède
63.0,16.0,2020-04-07,7693,591,Suède
63.0,16.0,2020-04-08,8419,687,Suède
63.0,16.0,2020-04-09,9141,793,Suède
63.0,16.0,2020-04-10,9685,870,Suède
63.0,16.0,2020-04-11,10151,887,Suède
63.0,16.0,2020-04-12,10483,899,Suède
63.0,16.0,2020-04-13,10948,919,Suède
63.0,16.0,2020-04-14,11445,1033,Suède
63.0,16.0,2020-04-15,11927,1203,Suède
63.0,16.0,2020-04-16,12540,1333,Suède
63.0,16.0,2020-04-17,13216,1400,Suède
63.0,16.0,2020-04-18,13822,1511,Suède
63.0,16.0,2020-04-19,14385,1540,Suède
63.0,16.0,2020-04-20,14777,1580,Suède
63.0,16.0,2020-04-21,15322,1765,Suède
63.0,16.0,2020-04-22,16004,1937,Suède
63.0,16.0,2020-04-23,16755,2021,Suède
63.0,16.0,2020-04-24,17567,2152,Suède
63.0,16.0,2020-04-25,18177,2192,Suède
63.0,16.0,2020-04-26,18640,2194,Suède
63.0,16.0,2020-04-27,18926,2274,Suède
63.0,16.0,2020-04-28,19621,2355,Suède
63.0,16.0,2020-04-29,20302,2462,Suède
63.0,16.0,2020-04-30,21092,2586,Suède
63.0,16.0,2020-05-01,21520,2653,Suède
63.0,16.0,2020-05-02,22082,2669,Suède
63.0,16.0,2020-05-03,22317,2679,Suède
63.0,16.0,2020-05-04,22721,2769,Suède
63.0,16.0,2020-05-05,23216,2854,Suède
63.0,16.0,2020-05-06,23918,2941,Suède
63.0,16.0,2020-05-07,24623,3040,Suède
63.0,16.0,2020-05-08,25265,3175,Suède
63.0,16.0,2020-05-09,25921,3220,Suède
63.0,16.0,2020-05-10,26322,3225,Suède
63.0,16.0,2020-05-11,26670,3256,Suède
63.0,16.0,2020-05-12,27272,3313,Suède
63.0,16.0,2020-05-13,27909,3460,Suède
63.0,16.0,2020-05-14,28582,3529,Suède
63.0,16.0,2020-05-15,29207,3646,Suède
63.0,16.0,2020-05-16,29677,3674,Suède
63.0,16.0,2020-05-17,30143,3679,Suède
63.0,16.0,2020-05-18,30377,3698,Suède
63.0,16.0,2020-05-19,30799,3743,Suède
63.0,16.0,2020-05-20,31523,3831,Suède
63.0,16.0,2020-05-21,32172,3871,Suède
63.0,16.0,2020-05-22,32809,3925,Suède
63.0,16.0,2020-05-23,33188,3992,Suède
63.0,16.0,2020-05-24,33459,3998,Suède
63.0,16.0,2020-05-25,33843,4029,Suède
63.0,16.0,2020-05-26,34440,4125,Suède
63.0,16.0,2020-05-27,35088,4220,Suède
63.0,16.0,2020-05-28,35727,4266,Suède
63.0,16.0,2020-05-29,36476,4350,Suède
63.0,16.0,2020-05-30,37113,4395,Suède
63.0,16.0,2020-05-31,37542,4395,Suède
63.0,16.0,2020-06-01,37814,4403,Suède
63.0,16.0,2020-06-02,38589,4468,Suède
63.0,16.0,2020-06-03,40803,4542,Suède
63.0,16.0,2020-06-04,41883,4562,Suède
63.0,16.0,2020-06-05,42939,4639,Suède
63.0,16.0,2020-06-06,43887,4656,Suède
63.0,16.0,2020-06-07,44730,4659,Suède
63.0,16.0,2020-06-08,45133,4694,Suède
63.0,16.0,2020-06-09,45924,4717,Suède
63.0,16.0,2020-06-10,46814,4795,Suède
63.0,16.0,2020-06-11,48288,4814,Suède
63.0,16.0,2020-06-12,49684,4854,Suède
63.0,16.0,2020-06-13,50931,4874,Suède
63.0,16.0,2020-06-14,51614,4874,Suède
63.0,16.0,2020-06-15,52383,4891,Suède
63.0,16.0,2020-06-16,53323,4939,Suède
63.0,16.0,2020-06-17,54562,5041,Suède
63.0,16.0,2020-06-18,56043,5053,Suède
63.0,16.0,2020-06-19,58076,5105,Suède
63.0,16.0,2020-06-20,58591,5109,Suède
63.0,16.0,2020-06-21,58848,5111,Suède
63.0,16.0,2020-06-22,58932,5122,Suède
46.8182,8.2275,2020-01-22,0,0,Suisse
46.8182,8.2275,2020-01-23,0,0,Suisse
46.8182,8.2275,2020-01-24,0,0,Suisse
46.8182,8.2275,2020-01-25,0,0,Suisse
46.8182,8.2275,2020-01-26,0,0,Suisse
46.8182,8.2275,2020-01-27,0,0,Suisse
46.8182,8.2275,2020-01-28,0,0,Suisse
46.8182,8.2275,2020-01-29,0,0,Suisse
46.8182,8.2275,2020-01-30,0,0,Suisse
46.8182,8.2275,2020-01-31,0,0,Suisse
46.8182,8.2275,2020-02-01,0,0,Suisse
46.8182,8.2275,2020-02-02,0,0,Suisse
46.8182,8.2275,2020-02-03,0,0,Suisse
46.8182,8.2275,2020-02-04,0,0,Suisse
46.8182,8.2275,2020-02-05,0,0,Suisse
46.8182,8.2275,2020-02-06,0,0,Suisse
46.8182,8.2275,2020-02-07,0,0,Suisse
46.8182,8.2275,2020-02-08,0,0,Suisse
46.8182,8.2275,2020-02-09,0,0,Suisse
46.8182,8.2275,2020-02-10,0,0,Suisse
46.8182,8.2275,2020-02-11,0,0,Suisse
46.8182,8.2275,2020-02-12,0,0,Suisse
46.8182,8.2275,2020-02-13,0,0,Suisse
46.8182,8.2275,2020-02-14,0,0,Suisse
46.8182,8.2275,2020-02-15,0,0,Suisse
46.8182,8.2275,2020-02-16,0,0,Suisse
46.8182,8.2275,2020-02-17,0,0,Suisse
46.8182,8.2275,2020-02-18,0,0,Suisse
46.8182,8.2275,2020-02-19,0,0,Suisse
46.8182,8.2275,2020-02-20,0,0,Suisse
46.8182,8.2275,2020-02-21,0,0,Suisse
46.8182,8.2275,2020-02-22,0,0,Suisse
46.8182,8.2275,2020-02-23,0,0,Suisse
46.8182,8.2275,2020-02-24,0,0,Suisse
46.8182,8.2275,2020-02-25,1,0,Suisse
46.8182,8.2275,2020-02-26,1,0,Suisse
46.8182,8.2275,2020-02-27,8,0,Suisse
46.8182,8.2275,2020-02-28,8,0,Suisse
46.8182,8.2275,2020-02-29,18,0,Suisse
46.8182,8.2275,2020-03-01,27,0,Suisse
46.8182,8.2275,2020-03-02,42,0,Suisse
46.8182,8.2275,2020-03-03,56,0,Suisse
46.8182,8.2275,2020-03-04,90,0,Suisse
46.8182,8.2275,2020-03-05,114,1,Suisse
46.8182,8.2275,2020-03-06,214,1,Suisse
46.8182,8.2275,2020-03-07,268,1,Suisse
46.8182,8.2275,2020-03-08,337,2,Suisse
46.8182,8.2275,2020-03-09,374,2,Suisse
46.8182,8.2275,2020-03-10,491,3,Suisse
46.8182,8.2275,2020-03-11,652,4,Suisse
46.8182,8.2275,2020-03-12,652,4,Suisse
46.8182,8.2275,2020-03-13,1139,11,Suisse
46.8182,8.2275,2020-03-14,1359,13,Suisse
46.8182,8.2275,2020-03-15,2200,14,Suisse
46.8182,8.2275,2020-03-16,2200,14,Suisse
46.8182,8.2275,2020-03-17,2700,27,Suisse
46.8182,8.2275,2020-03-18,3028,28,Suisse
46.8182,8.2275,2020-03-19,4075,41,Suisse
46.8182,8.2275,2020-03-20,5294,54,Suisse
46.8182,8.2275,2020-03-21,6575,75,Suisse
46.8182,8.2275,2020-03-22,7474,98,Suisse
46.8182,8.2275,2020-03-23,8795,120,Suisse
46.8182,8.2275,2020-03-24,9877,122,Suisse
